symbol,window,is_listing_censored,obs,mean_pnl,std_pnl,return_net,sharpe_net,full_30_obs
CTK,150-179,False,30,0.0034230967415913457,0.053975567025941536,0.10269290224774037,1.2116254636201615,True
CTSI,14-29,False,16,0.006205462342087104,0.13824997952683413,0.09928739747339366,,False
CTSI,30-59,False,30,-0.01842988134139218,0.06725645276065866,-0.5528964402417654,-5.2352209220773105,True
CTSI,60-89,False,30,0.022082102173346684,0.0605359887691775,0.6624630652004005,6.969044005672623,True
CTSI,90-119,False,30,0.0010788214768930235,0.05233354527923855,0.03236464430679071,0.39383640581175133,True
CTSI,120-149,False,30,-0.009078827234765073,0.058653948288051524,-0.2723648170429522,-2.9571879786280166,True
CTSI,150-179,False,30,-0.014148539144245291,0.057384272822499714,-0.4244561743273587,-4.710479849520556,True
CVC,14-29,False,16,-0.011459991297127525,0.04840126075369755,-0.1833598607540404,,False
CVC,30-59,False,30,0.012301508294070607,0.03155045246727175,0.3690452488221182,7.449021094338604,True
CVC,60-89,False,30,-0.00063595074133879,0.03137674291349588,-0.0190785222401637,-0.3872238073628178,True
CVC,90-119,False,30,0.011304104763787166,0.032387927334425665,0.339123142913615,6.6680592445575515,True
CVC,120-149,False,30,-0.01255175993731517,0.0551541961999781,-0.37655279811945513,-4.347829420380576,True
CVC,150-179,False,30,-0.013286672541572403,0.04144262937504347,-0.3986001762471721,-6.125130724416273,True
CVX,14-29,False,16,0.004612144619402169,0.05308083372057863,0.0737943139104347,,False
CVX,30-59,False,30,0.0102286379306265,0.050927278566931085,0.306859137918795,3.8371941084560937,True
CVX,60-89,False,30,-0.020035308765853705,0.08475925176642427,-0.6010592629756112,-4.516014812992317,True
CVX,90-119,False,30,0.00018189823131124633,0.056088966201132184,0.00545694693933739,0.06195801179926176,True
CVX,120-149,False,30,-0.001279421678748757,0.041710411728917554,-0.03838265036246271,-0.5860243483158217,True
CVX,150-179,False,30,0.006754814537823681,0.0761470096236719,0.20264443613471042,1.6947553315871131,True
CYBER,14-29,False,16,-0.004389084906781563,0.06374858205317559,-0.070225358508505,,False
CYBER,30-59,False,30,-0.013104918051917124,0.04297547742287588,-0.3931475415575137,-5.825859835664947,True
CYBER,60-89,False,30,-0.012321532677294137,0.07670376126282212,-0.3696459803188241,-3.0689831553678357,True
CYBER,90-119,False,30,0.022489828814110314,0.04979913952447648,0.6746948644233094,8.6280120559604,True
CYBER,120-149,False,30,0.007999822570124743,0.058507666660743037,0.23999467710374228,2.6122456137168784,True
CYBER,150-179,False,30,-0.007721102294456319,0.03232823472425624,-0.2316330688336896,-4.5629293857734,True
D,14-29,False,16,0.006668828989657183,0.12826991737544655,0.10670126383451493,,False
D,30-59,False,30,-0.0008583746759115538,0.05675537692459447,-0.025751240277346613,-0.28894575361177166,True
D,60-89,False,30,-0.007243441308038066,0.0670239056589328,-0.21730323924114198,-2.0647222885764296,True
D,90-119,False,30,0.018930007369660055,0.06556969883269016,0.5679002210898016,5.515616045668742,True
D,120-149,False,30,-0.003670857846860061,0.05080430072686694,-0.11012573540580183,-1.3804272411672727,True
D,150-179,False,30,-0.009891277370106373,0.045227074016134475,-0.2967383211031912,-4.17830675383576,True
DASH,14-29,True,16,-0.018902911117724668,0.05633204152521441,-0.3024465778835947,,False
DASH,30-59,True,30,-0.02030921142867175,0.13191333374533343,-0.6092763428601525,-2.9413777100801837,True
DASH,60-89,True,30,0.0032287640746022626,0.05158224705768856,0.09686292223806788,1.1958659141625985,True
DASH,90-119,True,30,0.003990267195496109,0.0765356982866539,0.11970801586488329,0.996057388065992,True
DASH,120-149,True,30,-0.025661858102300223,0.13108125170030682,-0.7698557430690067,-3.7401924706538483,True
DASH,150-179,True,30,0.019827563790342426,0.05626467835036977,0.5948269137102727,6.73255558260094,True
DEGO,14-29,False,16,-0.0022797840404640566,0.03417417527087923,-0.036476544647424905,,False
DEGO,30-59,False,30,0.008989775088956964,0.05745297661052975,0.2696932526687089,2.98939101247921,True
DEGO,60-89,False,30,-0.004824867546219086,0.07511230589461566,-0.14474602638657258,-1.2272152205068372,True
DEGO,90-119,False,30,-0.01442458351196908,0.043663986797210265,-0.4327375053590724,-6.311409041277211,True
DEGO,120-149,False,30,0.013035506395829798,0.06161969797796476,0.39106519187489397,4.041613447991376,True
DEGO,150-179,False,30,0.013596602437465495,0.10108533216982499,0.40789807312396487,2.5697370652776406,True
DENT,14-29,False,16,-0.06575740326685517,0.07427501969266093,-1.0521184522696827,,False
DENT,30-59,False,30,0.01722191398729019,0.1327436937671945,0.5166574196187057,2.4786428296812666,True
DENT,60-89,False,30,0.009247257978157963,0.10505951955089866,0.2774177393447389,1.6816050212869411,True
DENT,90-119,False,30,0.019754525193774207,0.061035562268311166,0.5926357558132263,6.183438963727415,True
DENT,120-149,False,30,0.02386100018431052,0.12733229717791894,0.7158300055293155,3.5801110836950008,True
DENT,150-179,False,30,-0.0009470309094432647,0.07330284566471976,-0.02841092728329794,-0.24682534431380884,True
DEXE,14-29,False,16,0.009286883362221313,0.08294248136815938,0.148590133795541,,False
DEXE,30-59,False,30,-0.0022424763005536473,0.08327726854948138,-0.06727428901660942,-0.5144555088423612,True
DEXE,60-89,False,30,0.004894793658126031,0.03658978364947771,0.14684380974378092,2.5557653586933653,True
DEXE,90-119,False,30,0.0005096144319874762,0.05914645732195792,0.015288432959624287,0.16461121245999089,True
DEXE,120-149,False,30,-0.007952312009251443,0.032399669376271825,-0.2385693602775433,-4.689205493053878,True
DEXE,150-179,False,30,-0.010801774221505184,0.07365215259506168,-0.3240532266451555,-2.8019222720336523,True
DIA,14-29,False,16,-0.003770537390035429,0.12624668664948951,-0.06032859824056686,,False
DIA,30-59,False,30,0.0057320952632955065,0.05207244305429753,0.1719628578988652,2.1030610398861733,True
DIA,60-89,False,30,0.002032108421228645,0.06028260154857244,0.06096325263685936,0.6440229166960224,True
DIA,90-119,False,30,0.00432376176457969,0.04151232152988367,0.1297128529373907,1.989899612478751,True
DIA,120-149,False,30,0.008509842189080742,0.05311044602221655,0.2552952656724223,3.0611738164272135,True
DIA,150-179,False,30,0.009165882936551455,0.05711939182512182,0.2749764880965436,3.065753013616609,True
DOGE,14-29,True,16,0.26754201883591,0.9712980204807821,4.28067230137456,,False
DOGE,30-59,True,30,-0.028144444432196845,0.16465798608540488,-0.8443333329659054,-3.265549814332341,True
DOGE,60-89,True,30,-0.005533362795682877,0.055532016698997155,-0.1660008838704863,-1.9036720447151276,True
DOGE,90-119,True,30,-0.009227590482578965,0.25004455214099747,-0.276827714477369,-0.7050458293365572,True
DOGE,120-149,True,30,0.014352197878569672,0.14681626404212372,0.4305659363570902,1.8676292933535765,True
DOGE,150-179,True,30,-0.013148418041325171,0.10103717315339465,-0.39445254123975515,-2.4862153812025185,True
DOGS,14-29,False,16,0.021861428723009873,0.053690518261159156,0.34978285956815797,,False
DOGS,30-59,False,30,-0.005104662306111046,0.06304326892797588,-0.15313986918333136,-1.546944472926501,True
DOGS,60-89,False,30,-0.005260611143025293,0.08890184431514508,-0.15781833429075878,-1.1305033719314819,True
DOGS,90-119,False,30,-0.015894006815403598,0.0630684495826313,-0.47682020446210793,-4.814682711463243,True
DOGS,120-149,False,30,-0.014755550483998932,0.05905943630843383,-0.44266651451996797,-4.7732320826799866,True
DOGS,150-179,False,30,-0.016780104792131687,0.06298049591202338,-0.5034031437639506,-5.090202089985313,True
DOLO,14-29,False,16,-0.03367324456632289,0.05237658937989758,-0.5387719130611662,,False
DOLO,30-59,False,30,0.007062122189332704,0.08364516430640183,0.2118636656799811,1.6130239697815796,True
DOLO,60-89,False,30,-0.015827603383902357,0.06270215063476985,-0.47482810151707067,-4.822576817629555,True
DOLO,90-119,False,30,-0.018113987775031613,0.06048920002335938,-0.5434196332509484,-5.721141135811565,True
DOLO,120-149,False,30,-0.022694982870487705,0.149971812356653,-0.6808494861146311,-2.8911235526463335,True
DOLO,150-179,False,30,-0.001797404911638516,0.06717879131456464,-0.05392214734915548,-0.5111638948645448,True
DOT,14-29,True,16,0.028844639680518206,0.13973675362980975,0.4615142348882913,,False
DOT,30-59,True,30,-0.0009790527039830925,0.07702216652115636,-0.029371581119492778,-0.2428492535447282,True
DOT,60-89,True,30,-0.00882664416660127,0.048213718662623875,-0.2647993249980381,-3.4976103213312,True
DOT,90-119,True,30,-0.019556688383812856,0.05427187639250544,-0.5867006515143857,-6.884412918644416,True
DOT,120-149,True,30,-0.014990733918719402,0.13010816752816656,-0.44972201756158203,-2.2012266779627194,True
DOT,150-179,True,30,0.008575814598519714,0.08293122903171815,0.2572744379555914,1.9756213644429241,True
DUSK,14-29,False,16,0.0038100386201667443,0.08729475225342943,0.06096061792266791,,False
DUSK,30-59,False,30,0.00596183157011133,0.0803833531117614,0.17885494710333988,1.416967914485441,True
DUSK,60-89,False,30,0.011167245410204684,0.06235101205184901,0.3350173623061405,3.421755589437458,True
DUSK,90-119,False,30,-0.010404039325935347,0.06391249770191443,-0.3121211797780604,-3.110016027787461,True
DUSK,120-149,False,30,-0.017847965817243832,0.08805170181467893,-0.5354389745173149,-3.872553296883074,True
DUSK,150-179,False,30,0.010127789473154963,0.09939925446065515,0.3038336841946489,1.9466056083814132,True
DYDX,14-29,False,16,0.015369999486274388,0.13026508066656106,0.2459199917803902,,False
DYDX,30-59,False,30,0.017463005339558586,0.053684600152234516,0.5238901601867576,6.214635996413913,True
DYDX,60-89,False,30,0.0011835510165524182,0.07902453030861663,0.03550653049657255,0.28613533460598484,True
DYDX,90-119,False,30,-0.00541284604837814,0.05843519711378661,-0.1623853814513442,-1.7696916184064055,True
DYDX,120-149,False,30,0.005913177183593673,0.0671759996126354,0.17739531550781018,1.6817180558579505,True
DYDX,150-179,False,30,0.011834348651558224,0.06621598803373632,0.3550304595467467,3.414506378897703,True
DYM,14-29,False,16,0.009081160453350324,0.05769736333514586,0.14529856725360518,,False
DYM,30-59,False,30,0.01303732603597829,0.048355786950598854,0.3911197810793487,5.150940143722529,True
DYM,60-89,False,30,-0.0002549633719436809,0.058036349205002,-0.007648901158310427,-0.08393133696726701,True
DYM,90-119,False,30,-0.004136310852569079,0.0509250133218426,-0.12408932557707239,-1.5517739265078943,True
DYM,120-149,False,30,-0.005135654239224337,0.06744663632457856,-0.15406962717673012,-1.454728387075292,True
DYM,150-179,False,30,0.034268033048379665,0.07018169719343062,1.02804099145139,9.328498430712246,True
EDEN,14-29,False,16,-0.03643080398586461,0.09403394130229543,-0.5828928637738338,,False
EDEN,30-59,False,30,-0.004884212249514969,0.07506247849360516,-0.1465263674854491,-1.2431343312718681,True
EDEN,60-89,False,30,0.007244696341064493,0.06159756808782476,0.21734089023193479,2.246999898703846,True
EDEN,90-119,False,30,-0.005145488861714504,0.04657306274501398,-0.1543646658514351,-2.1107571819181814,True
EDEN,120-149,False,30,0.012354716887260402,0.0606810140134208,0.3706415066178121,3.8897921952651746,True
EDEN,150-179,False,24,-0.017930656336405545,0.04828860252660676,-0.4303357520737331,-7.094111040389345,False
EDU,14-29,False,16,-0.003288335868857163,0.08248883035321634,-0.05261337390171461,,False
EDU,30-59,False,30,0.011084608918589235,0.05707964621387725,0.33253826755767707,3.7100993101190465,True
EDU,60-89,False,30,0.002802202286463486,0.0392291297625969,0.08406606859390457,1.3647001561470125,True
EDU,90-119,False,30,-0.008101090635610755,0.050852365183175416,-0.24303271906832263,-3.0435382645503695,True
EDU,120-149,False,30,0.00829530006260551,0.03882561896727298,0.2488590018781653,4.0818791660333655,True
EDU,150-179,False,30,-0.0008591683529345904,0.038298212371605675,-0.025775050588037713,-0.4285941123299298,True
EGLD,14-29,True,16,0.016747271243340196,0.080532999359494,0.26795633989344314,,False
EGLD,30-59,True,30,-0.006695543449700578,0.12291818821514168,-0.20086630349101733,-1.0406773794259172,True
EGLD,60-89,True,30,0.010314817685113,0.05069119368120017,0.30944453055339,3.8875453676181375,True
EGLD,90-119,True,30,0.013579961693525995,0.07605028609224468,0.40739885080577987,3.411490175742944,True
EGLD,120-149,True,30,0.012689084058537248,0.1054823817086491,0.38067252175611743,2.2982474098610064,True
EGLD,150-179,True,30,-0.004747458542988218,0.06780804340534126,-0.14242375628964654,-1.3376004313951269,True
EIGEN,14-29,False,16,-0.004608809199322895,0.06363427456908843,-0.07374094718916632,,False
EIGEN,30-59,False,30,0.010596980054473994,0.08511472739858371,0.3179094016342198,2.378613265408397,True
EIGEN,60-89,False,30,-0.016098842775316296,0.0828476379351618,-0.4829652832594889,-3.7124529682343965,True
EIGEN,90-119,False,30,-0.015823576715608675,0.05869000581987579,-0.4747073014682603,-5.150945283679707,True
EIGEN,120-149,False,30,-0.016499436620366008,0.07794173835697878,-0.4949830986109803,-4.044319522146471,True
EIGEN,150-179,False,30,0.01605084696577055,0.06605523046127056,0.4815254089731166,4.642342454463669,True
ENA,14-29,False,16,0.0031552090959499936,0.06805135356329531,0.0504833455351999,,False
ENA,30-59,False,30,0.00898230040873463,0.059731119648958754,0.2694690122620389,2.8729849593159504,True
ENA,60-89,False,30,-0.018575233549102472,0.05130401273659591,-0.5572570064730742,-6.917184830911471,True
ENA,90-119,False,30,-0.007176261376216849,0.06867846987422944,-0.21528784128650547,-1.9962920160744007,True
ENA,120-149,False,30,-0.01489389526770034,0.07923798866371144,-0.4468168580310102,-3.59104861635867,True
ENA,150-179,False,30,-0.007467186716854794,0.06311356125581893,-0.2240156015056438,-2.260376360899143,True
ENJ,14-29,True,16,-0.0230266929745642,0.1638912750055979,-0.3684270875930272,,False
ENJ,30-59,True,30,0.0002294864258269029,0.09948983095834374,0.006884592774807087,0.044068142111734,True
ENJ,60-89,True,30,-0.06614025084676649,0.12445097570693325,-1.9842075254029945,-10.153457704989362,True
ENJ,90-119,True,30,0.01223749627400918,0.087730486774982,0.3671248882202754,2.6649463217749347,True
ENJ,120-149,True,30,-0.0056521029352143886,0.16819234581389145,-0.16956308805643167,-0.6420225274490874,True
ENJ,150-179,True,30,0.030125465389768145,0.07072981440521492,0.9037639616930444,8.13725036580476,True
ENS,14-29,False,16,0.022647465029127206,0.05290493107833138,0.3623594404660353,,False
ENS,30-59,False,30,-0.009502710805386394,0.06457480154387955,-0.2850813241615918,-2.81145323999145,True
ENS,60-89,False,30,0.0023587131385000544,0.06696749114881792,0.07076139415500163,0.6729108477028652,True
ENS,90-119,False,30,0.0029700564279841477,0.05646841293379764,0.08910169283952443,1.0048599816332655,True
ENS,120-149,False,30,0.00974303553402636,0.07794463934035195,0.2922910660207908,2.3881107679951246,True
ENS,150-179,False,30,0.007730820167600231,0.12999504653177196,0.23192460502800694,1.1361749225045923,True
ENSO,14-29,False,16,0.00044753365842448286,0.08148488647642896,0.007160538534791726,,False
ENSO,30-59,False,30,0.010138182524201577,0.05294680989067173,0.30414547572604733,3.6581940548152714,True
ENSO,60-89,False,30,-0.015880980501180215,0.04662685650287065,-0.4764294150354064,-6.507101898276279,True
ENSO,90-119,False,30,0.004838820129865551,0.2757151807523878,0.14516460389596653,0.33529357551241196,True
ENSO,120-149,False,30,0.00889157423629194,0.12888294816322762,0.2667472270887582,1.3180431522149256,True
ENSO,150-179,False,10,0.010999742293665859,0.03302850601216415,0.1099974229366586,,False
EPIC,14-29,False,16,-0.007084444458834375,0.05379550596107165,-0.11335111134135,,False
EPIC,30-59,False,30,-0.0008639999634796669,0.04787991211338611,-0.025919998904390007,-0.34475201387159826,True
EPIC,60-89,False,30,0.00238538690514855,0.05834696867847901,0.0715616071544565,0.7810646185390948,True
EPIC,90-119,False,30,-0.001484738598504107,0.05507677910008222,-0.04454215795512321,-0.5150245086787744,True
EPIC,120-149,False,30,0.02867910766461379,0.2122784533057563,0.8603732299384137,2.5811078518321464,True
EPIC,150-179,False,30,-0.0016221093180001133,0.06566684054400947,-0.0486632795400034,-0.4719330905801469,True
ERA,14-29,False,16,0.006668928720542195,0.04864644799895819,0.10670285952867511,,False
ERA,30-59,False,30,0.010392477026762343,0.03682376795359863,0.31177431080287027,5.391843525180144,True
ERA,60-89,False,30,0.00587020931579899,0.07467225128087802,0.1761062794739697,1.501899160445029,True
ERA,90-119,False,30,-0.006671013619095031,0.06562058044154931,-0.20013040857285094,-1.942218971277529,True
ERA,120-149,False,30,0.006687537002667687,0.0424220532663609,0.2006261100800306,3.0117640520017344,True
ERA,150-179,False,30,1.6205375020769686e-05,0.03252479312809824,0.00048616125062309057,0.009518992291076061,True
ETC,14-29,True,16,-0.003043349252950444,0.0475019886018659,-0.0486935880472071,,False
ETC,30-59,True,30,-0.029674004936414002,0.09544916490671213,-0.8902201480924201,-5.939507892452744,True
ETC,60-89,True,30,-0.004913930934247256,0.048309950022907736,-0.14741792802741768,-1.9432957110457239,True
ETC,90-119,True,30,-0.015059247488679695,0.10528148348464277,-0.45177742466039084,-2.732736182825481,True
ETC,120-149,True,30,-0.036866249223230785,0.18565460332546144,-1.1059874766969235,-3.79375835470727,True
ETC,150-179,True,30,0.008551066559216138,0.06719246646416929,0.25653199677648414,2.431342467755236,True
ETH,14-29,True,16,0.0314079915624718,0.07829090811981147,0.5025278649995488,,False
ETH,30-59,True,30,-0.004432991967891189,0.05182180323798038,-0.13298975903673566,-1.6342965187952714,True
ETH,60-89,True,30,0.004459278852970633,0.04615862128930413,0.13377836558911899,1.8456877715182356,True
ETH,90-119,True,30,0.01114743605215831,0.0461204078709339,0.3344230815647493,4.617727304958097,True
ETH,120-149,True,30,-0.011950848327805177,0.10273835208319362,-0.3585254498341553,-2.2223505836541175,True
ETH,150-179,True,30,0.014344462172086594,0.056956874088933684,0.4303338651625978,4.811545039726897,True
ETHFI,14-29,False,16,-0.03461725333850051,0.07711300755881766,-0.5538760534160082,,False
ETHFI,30-59,False,30,-0.0019804391833803457,0.06419781386528706,-0.05941317550141037,-0.5893695625164225,True
ETHFI,60-89,False,30,0.006941354315675667,0.07788159026257817,0.20824062947027003,1.7027693906720502,True
ETHFI,90-119,False,30,0.00705453358853199,0.06674791112765707,0.2116360076559597,2.019189405194284,True
ETHFI,120-149,False,30,-0.02063069651598316,0.07042112994889073,-0.6189208954794948,-5.597026116963073,True
ETHFI,150-179,False,30,-0.01776732267049629,0.041620708534930294,-0.5330196801148886,-8.155657002292457,True
EUL,14-29,False,16,-0.026470918597655012,0.06293983407349506,-0.4235346975624802,,False
EUL,30-59,False,30,0.010006167485000229,0.04284108104269936,0.3001850245500069,4.462248774496997,True
EUL,60-89,False,30,-0.010407948136246648,0.03471024824022827,-0.3122384440873994,-5.72867035029068,True
EUL,90-119,False,30,-0.002260785448254898,0.10782229047665613,-0.06782356344764694,-0.40058734748969,True
EUL,120-149,False,30,-0.013604880243519017,0.0719966843664856,-0.4081464073055705,-3.6101783628287625,True
EUL,150-179,False,11,-0.009605654549967537,0.04559502861061731,-0.1056622000496429,,False
F,14-29,False,16,-0.00666214111571537,0.07033810306786975,-0.10659425785144593,,False
F,30-59,False,30,-0.01367516309944365,0.06683297758792202,-0.4102548929833095,-3.909202217253654,True
F,60-89,False,30,0.0034508274299385297,0.030805265294138077,0.10352482289815589,2.1401524982645577,True
F,90-119,False,30,-0.001411331216618215,0.0692826604076097,-0.04233993649854645,-0.3891802779404282,True
F,120-149,False,29,0.006280984336680889,0.02792489713149297,0.18214854576374578,4.2971702526589155,False
FET,14-29,False,16,0.057485034644240304,0.13496121288513804,0.9197605543078449,,False
FET,30-59,False,30,-0.02150870298117639,0.07414411413708925,-0.6452610894352917,-5.542222713927156,True
FET,60-89,False,30,0.010562870596187076,0.042317603603054164,0.3168861178856123,4.7687804177020165,True
FET,90-119,False,30,0.011683863465638463,0.045023618470433714,0.3505159039691539,4.95784003306239,True
FET,120-149,False,30,-0.010359604350060888,0.050013223327587876,-0.31078813050182663,-3.9573526767193026,True
FET,150-179,False,30,-0.0007944585387096774,0.04630795974693466,-0.023833756161290322,-0.3277645820131293,True
FF,14-29,False,16,0.01869212105993181,0.13938299030915696,0.29907393695890894,,False
FF,30-59,False,30,0.02485434157423088,0.06122404251367034,0.7456302472269264,7.7558016352902595,True
FF,60-89,False,30,-0.002935654959593916,0.0467317439351202,-0.08806964878781748,-1.2001608442137637,True
FF,90-119,False,30,0.0009618335128215525,0.03890780139795439,0.028855005384646575,0.47229097508959095,True
FF,120-149,False,30,-0.0061919340402169535,0.02985907634505222,-0.1857580212065086,-3.961835000180292,True
FF,150-179,False,25,0.005148603260679776,0.02893515158437339,0.1287150815169944,3.399461271002042,False
FIDA,14-29,False,16,0.007580603572582156,0.045801557163056464,0.1212896571613145,,False
FIDA,30-59,False,30,0.017045564690342973,0.049854127085107315,0.5113669407102892,6.532158422872432,True
FIDA,60-89,False,30,0.01314444311577127,0.07499418147591634,0.3943332934731381,3.348582892417594,True
FIDA,90-119,False,30,0.005698566012415827,0.053294835165430876,0.1709569803724748,2.042804907128856,True
FIDA,120-149,False,30,0.012319971842763107,0.04543798963892475,0.3695991552828932,5.180086826849359,True
FIDA,150-179,False,30,0.021468437409845064,0.06826135234649004,0.6440531222953519,6.008581821416712,True
FIL,14-29,True,16,0.01644682137035595,0.030349893528569896,0.2631491419256952,,False
FIL,30-59,True,30,-0.02626724705508527,0.12365767590833561,-0.7880174116525581,-4.058260408585475,True
FIL,60-89,True,30,0.02757221990622081,0.1192822643026848,0.8271665971866242,4.416134491999973,True
FIL,90-119,True,30,-0.023296514860448366,0.07152244846265457,-0.698895445813451,-6.222931415744271,True
FIL,120-149,True,30,0.017330516511192273,0.11406899212485229,0.5199154953357682,2.9026210092651694,True
FIL,150-179,True,30,0.004755295171390174,0.08924123610845312,0.14265885514170523,1.0180247456011728,True
FIO,14-29,False,16,0.0015537588269473937,0.04725474862275643,0.0248601412311583,,False
FIO,30-59,False,30,0.017562409802897576,0.05210025286306067,0.5268722940869273,6.440071779432333,True
FIO,60-89,False,30,-0.003557818895247797,0.07354212869218234,-0.1067345668574339,-0.9242598189956419,True
FIO,90-119,False,30,-0.00406614627426515,0.0481327706787805,-0.12198438822795452,-1.613944395846922,True
FIO,120-149,False,30,4.9964432764557044e-05,0.0590935985729742,0.0014989329829367113,0.016153511898066592,True
FIO,150-179,False,30,-0.006881307218678809,0.06789481060406605,-0.20643921656036426,-1.9363363510255251,True
FLOW,14-29,False,16,-0.009124741696470123,0.04611302284380638,-0.14599586714352197,,False
FLOW,30-59,False,30,0.0002637409099841568,0.04525246606745732,0.007912227299524704,0.11134781036608253,True
FLOW,60-89,False,30,-0.011444578495873733,0.06580662708037639,-0.343337354876212,-3.32258884641754,True
FLOW,90-119,False,30,-0.005573623991827032,0.06345244594655237,-0.16720871975481094,-1.6781691432121901,True
FLOW,120-149,False,30,0.006737191363564667,0.06627605300311609,0.20211574090694,1.9420869898002626,True
FLOW,150-179,False,30,0.009277352099698592,0.0978085079007144,0.27832056299095775,1.8121487261154232,True
FLUX,14-29,False,16,-0.006049185240435687,0.04367457952871635,-0.096786963846971,,False
FLUX,30-59,False,30,0.006744054372997184,0.030733294573842093,0.2023216311899155,4.192358146771306,True
FLUX,60-89,False,30,-0.00573595950768593,0.04950681255340063,-0.1720787852305779,-2.2135408618035943,True
FLUX,90-119,False,30,-0.01696803256947913,0.06114599495314691,-0.5090409770843739,-5.301635983077311,True
FLUX,120-149,False,30,-0.002726818595570003,0.04931974001536442,-0.08180455786710009,-1.0562869168406026,True
FLUX,150-179,False,30,-0.0015216307570333426,0.05543395576533189,-0.04564892271100028,-0.5244207163880941,True
FORM,14-29,False,16,0.009306103887183205,0.04691073584276914,0.14889766219493128,,False
FORM,30-59,False,30,-0.0029491545988306897,0.04700888021892717,-0.0884746379649207,-1.1985718280427,True
FORM,60-89,False,30,0.003274707333998094,0.028204518668910196,0.09824122001994282,2.2181976053176005,True
FORM,90-119,False,30,-0.00593196827312128,0.04510508814495202,-0.1779590481936384,-2.5125789437771995,True
FORM,120-149,False,30,-0.00937023349437363,0.03230711705621408,-0.2811070048312089,-5.541133838643693,True
FORM,150-179,False,30,-0.013358895296566772,0.06839567189699909,-0.40076685889700314,-3.7315422044071207,True
FORTH,14-29,False,16,0.0032219595064355384,0.0400209294748151,0.051551352102968614,,False
FORTH,30-59,False,30,-0.001252928206261689,0.04070516746573763,-0.037587846187850674,-0.5880619405486046,True
FORTH,60-89,False,30,0.006522223579126913,0.037156159856743275,0.1956667073738074,3.3536002374307783,True
FORTH,90-119,False,30,-0.0015689527082799,0.029088358223929675,-0.047068581248397,-1.030474087710968,True
FORTH,120-149,False,30,0.011587104787908182,0.04991117943221193,0.3476131436372455,4.43530544983941,True
FORTH,150-179,False,30,0.0002981674986201899,0.029942402109815747,0.008945024958605698,0.19024799819890967,True
FUN,14-29,False,16,0.012123268109857869,0.06902809547087684,0.1939722897577259,,False
FUN,30-59,False,30,0.0017745929112561766,0.05315223469428309,0.0532377873376853,0.6378574703450736,True
FUN,60-89,False,30,0.029015048637447815,0.1001333758766929,0.8704514591234345,5.535933658714503,True
FUN,90-119,False,30,-0.03242816104536033,0.08701007013663856,-0.97284483136081,-7.1203154519753085,True
FUN,120-149,False,30,-0.006840452984291415,0.042848681360564356,-0.20521358952874247,-3.04995781939945,True
FUN,150-179,False,30,0.00176544772152446,0.024579732008502744,0.0529634316457338,1.3722212817094537,True
G,14-29,False,16,-0.0013104320555877372,0.04227069437457218,-0.020966912889403794,,False
G,30-59,False,30,0.0009910931636105964,0.031822784818592846,0.029732794908317893,0.5950078980262693,True
G,60-89,False,30,-0.0042984014598554205,0.038296476066104215,-0.1289520437956626,-2.144344676575547,True
G,90-119,False,30,-0.0038659910466946707,0.060005294330587516,-0.11597973140084013,-1.2308856420769958,True
G,120-149,False,30,-0.0021296481646645733,0.05238501027800442,-0.0638894449399372,-0.7766891872542918,True
G,150-179,False,30,0.004672246545307973,0.057076067530378846,0.1401673963592392,1.563932989347043,True
GALA,14-29,False,16,0.0041222065438769875,0.05410456261701008,0.0659553047020318,,False
GALA,30-59,False,30,0.00014961225414356256,0.09311258145135351,0.004488367624306877,0.030697657152690752,True
GALA,60-89,False,30,0.02542085471685241,0.24794278366514858,0.7626256415055723,1.9587775060850916,True
GALA,90-119,False,30,-0.0031777699338111634,0.06772018922273543,-0.0953330980143349,-0.89650088160044,True
GALA,120-149,False,30,-0.0015125811097463295,0.11461819448025493,-0.045377433292389885,-0.2521224632534408,True
GALA,150-179,False,30,0.0220186965256331,0.0751983143930099,0.660560895768993,5.594096222185033,True
GAS,14-29,False,16,-0.0107912560365178,0.19813080100527367,-0.1726600965842848,,False
GAS,30-59,False,30,-0.006348779536354873,0.02782456825411844,-0.1904633860906462,-4.359214548286584,True
GAS,60-89,False,30,0.002375678819220699,0.05779815919363757,0.07127036457662098,0.785272070006292,True
GAS,90-119,False,30,-0.009700811656356837,0.019697664841896362,-0.2910243496907051,-9.408919684316588,True
GAS,120-149,False,30,0.0023206187843771734,0.05269774529572787,0.06961856353131521,0.841314165816127,True
GAS,150-179,False,30,-0.006481333848653176,0.06228157804595543,-0.19444001545959527,-1.9881594718490985,True
GIGGLE,14-29,False,16,0.01936935960195532,0.11185920096910074,0.30990975363128515,,False
GIGGLE,30-59,False,30,0.005016538095310609,0.08648181159808428,0.15049614285931828,1.1082194506446286,True
GIGGLE,60-89,False,30,0.006259537499577543,0.04857850903167161,0.1877861249873263,2.4617531167229934,True
GIGGLE,90-119,False,30,-0.009048650815439341,0.06783907333114245,-0.2714595244631802,-2.5482988284778525,True
GIGGLE,120-149,False,29,-0.006518008527650238,0.05579930776147451,-0.1890222473018569,-2.2316832066181242,False
GLM,14-29,False,16,-0.0008381529773145045,0.08076770060776389,-0.013410447637032072,,False
GLM,30-59,False,30,-0.007896749749938608,0.06819000865638199,-0.2369024924981582,-2.212453042774835,True
GLM,60-89,False,30,-0.007283040977465006,0.08584654959667941,-0.21849122932395018,-1.6208258008886474,True
