sample_set,symbol,early,late,diff
S_all,INJ,4.800967434897496,2.551133375658347,2.2498340592391486
S_all,IO,3.4001780069094663,0.8053799732873383,2.594798033622128
S_all,IOST,2.4451377588378267,3.276836770536004,-0.8316990116981775
S_all,IOTA,-3.2371332826709196,1.0958216090819326,-4.332954891752852
S_all,IOTX,-0.6582992844466325,-2.8419960861823546,2.183696801735722
S_all,JASMY,1.2948566625711568,-2.5162278615315152,3.811084524102672
S_all,JOE,1.6449133202126227,3.2842619073022226,-1.6393485870895999
S_all,JST,-3.284139214361707,2.258918700712395,-5.543057915074103
S_all,JTO,-2.810909154998166,2.5597112137421028,-5.370620368740269
S_all,JUP,0.22702264677923378,1.2000142562367448,-0.9729916094575111
S_all,KAIA,-2.460480461143025,0.7231832251466705,-3.1836636862896954
S_all,KAITO,1.598323631924901,1.7537823209809464,-0.15545868905604543
S_all,KAVA,1.7608979157682731,2.2577042469850905,-0.4968063312168174
S_all,KERNEL,-0.9719095985856584,-4.792222357818175,3.8203127592325163
S_all,KITE,-1.2974478230082829,-5.947697370210921,4.650249547202638
S_all,KMNO,-0.2312206276963772,6.025204582686574,-6.256425210382951
S_all,KNC,2.6937416395401916,-1.7712671297857512,4.465008769325943
S_all,KSM,5.826482853412088,3.474573206174769,2.351909647237319
S_all,LA,-0.21970341608373123,2.279624996008712,-2.499328412092443
S_all,LAYER,0.6359477389574741,-6.089082741497856,6.725030480455331
S_all,LDO,0.5203579651788208,1.58433080746793,-1.0639728422891093
S_all,LINEA,-2.1163922910570676,-0.0533387676928061,-2.0630535233642613
S_all,LINK,0.36539009884697005,4.383535170003093,-4.018145071156122
S_all,LISTA,0.6743483456142741,-2.446626225653999,3.120974571268273
S_all,LPT,-1.240315481413689,-1.9099520155084677,0.6696365340947787
S_all,LQTY,1.72525488744734,1.1355113298584611,0.5897435575888788
S_all,LRC,-1.1969115713499603,3.1275038374116937,-4.324415408761654
S_all,LSK,-0.46512649057998856,-1.9113187223739687,1.4461922317939802
S_all,LTC,-3.439633123752772,-0.06833522396407776,-3.3712978997886944
S_all,LUMIA,0.4449229553831835,-0.44035537334892216,0.8852783287321057
S_all,MAGIC,-2.3034595622371117,1.7931768607743344,-4.0966364230114465
S_all,MANA,0.8803462406084643,2.867594596913238,-1.9872483563047736
S_all,MANTA,1.3799552449345058,-1.9104765382247157,3.290431783159222
S_all,MASK,4.806437009695998,1.1255889649599453,3.6808480447360523
S_all,MAV,2.2061911852390805,2.367078140941622,-0.16088695570254163
S_all,MBOX,2.097178868915945,2.5464321452319183,-0.44925327631597334
S_all,ME,-1.6890617665541319,-3.0950610723190577,1.4059993057649258
S_all,MEME,-0.6112503835327754,0.5659648026609814,-1.1772151861937568
S_all,METIS,-1.2778848236220022,-3.872970888466772,2.59508606484477
S_all,MINA,-0.6741640914065556,1.7175014650088358,-2.3916655564153917
S_all,MIRA,0.09402428426473991,-0.8016827255502257,0.8957070098149655
S_all,MITO,-0.6442611796104882,-4.763062621474051,4.118801441863562
S_all,MLN,-2.095412850176645,-1.111484514961257,-0.983928335215388
S_all,MORPHO,6.64672080611404,1.133231298681117,5.513489507432922
S_all,MOVE,-1.19646793001408,-2.7829627095021103,1.5864947794880304
S_all,MOVR,2.283941799956693,3.671647186736296,-1.387705386779603
S_all,MTL,0.9231645546080652,-2.7160025688748126,3.6391671234828777
S_all,MUBARAK,0.6506781438403575,4.177187606703793,-3.5265094628634355
